otu	sim	del	ins	mis	len	score	hit
17835	denovo27266	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17836	denovo27322	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17837	denovo27342	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17838	denovo27415	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17839	denovo27417	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17840	denovo27427	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17841	denovo27432	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17842	denovo2744	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17843	denovo27576	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17844	denovo27634	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C16_AY258477
17845	denovo27678	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17846	denovo27732	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17847	denovo27738	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17848	denovo27751	98.94	0	0	3	283	1388	C3_AB778606
17849	denovo27761	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17850	denovo27770	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652
17851	denovo27806	98.94	0	0	3	283	1388	C3a_AF499790
17852	denovo27828	98.94	0	0	3	283	1388	C3k_AY589737
17853	denovo27837	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243
17854	denovo27852	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17855	denovo27876	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17856	denovo27892	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17857	denovo27895	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17858	denovo27900	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17859	denovo27917	98.94	0	0	3	283	1388	C3k_AY589737
17860	denovo27922	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1070_DQ335349;C1.6_FJ461493;C1p_GU907652;C1.v1a_FJ919243
17861	denovo27999	98.94	0	0	3	283	1388	C1028_DQ335357
17862	denovo28000	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17863	denovo28008	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17864	denovo2802	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17865	denovo28043	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17866	denovo2809	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17867	denovo28112	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17868	denovo28134	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1002_DQ838544;C1.v1a_FJ919243
17869	denovo28193	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1206_EU074965;C1p_GU907652;C1.v1a_FJ919243
17870	denovo28200	98.94	0	0	3	283	1388	C3a_AF499790
17871	denovo28230	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17872	denovo28242	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17873	denovo28250	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652
17874	denovo28256	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17875	denovo28289	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17876	denovo28295	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17877	denovo28326	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1f_AY258490;C1.v1a_FJ919243
17878	denovo28333	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17879	denovo28400	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17880	denovo28407	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17881	denovo28443	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17882	denovo28460	98.94	0	0	3	283	1388	C3a_AF499790
17883	denovo28477	98.94	0	0	3	283	1388	C1232_EU118163
17884	denovo28538	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17885	denovo28539	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.5_EF634157;C1.v1a_FJ919243
17886	denovo2855	98.94	0	0	3	283	1388	C3k_AY589737
17887	denovo28551	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17888	denovo28645	98.94	0	0	3	283	1388	C3k_AY589737
17889	denovo28647	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17890	denovo28688	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1206_EU074965;C1p_GU907652;C1.v1a_FJ919243
17891	denovo28719	98.94	0	0	3	283	1388	C3_AB778606
17892	denovo28729	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243
17893	denovo28775	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17894	denovo28781	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17895	denovo2879	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17896	denovo288	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243
17897	denovo28947	98.94	0	0	3	283	1388	C3k_AY589737
17898	denovo28963	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17899	denovo28988	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17900	denovo29006	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17901	denovo29012	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17902	denovo29015	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17903	denovo29022	98.94	0	0	3	283	1388	C3a_AF499790
17904	denovo291	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17905	denovo29148	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1208_EU074963
17906	denovo29173	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17907	denovo29186	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17908	denovo292	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17909	denovo29224	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17910	denovo29235	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17911	denovo29240	98.94	0	0	3	283	1388	C3k_AY589737
17912	denovo2925	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17913	denovo29253	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17914	denovo2934	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17915	denovo29342	98.94	0	0	3	283	1388	C3a_AF499790
17916	denovo29357	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C7_AF499797;C1.v1a_FJ919243
17917	denovo29368	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17918	denovo29369	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17919	denovo29396	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17920	denovo294	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17921	denovo29403	98.94	0	0	3	283	1388	C42_AY258487
17922	denovo29426	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17923	denovo29447	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17924	denovo29489	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17925	denovo29555	98.94	0	0	3	283	1388	C3k_AY589737
17926	denovo29558	98.94	0	0	3	283	1388	C3k_AY589737
17927	denovo29562	98.94	0	0	3	283	1388	C1060_DQ480600;C3k_AY589737
17928	denovo29582	98.94	0	0	3	283	1388	C3a_AF499790
17929	denovo29598	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17930	denovo2964	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C16_AY258477
17931	denovo29640	98.94	0	0	3	283	1388	C3k_AY589737
17932	denovo2968	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17933	denovo29707	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17934	denovo29731	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17935	denovo29765	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17936	denovo29796	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17937	denovo29807	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17938	denovo29832	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17939	denovo29964	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17940	denovo30004	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C40_AY258485;C1p_GU907652;C1.v1a_FJ919243
17941	denovo30032	98.94	0	0	3	283	1388	C36_AY258480
17942	denovo30069	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17943	denovo30103	98.94	0	0	3	283	1388	C3k_AY589737
17944	denovo3011	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17945	denovo30142	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17946	denovo30168	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17947	denovo30249	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17948	denovo30250	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C40_AY258485;C1p_GU907652;C1.v1a_FJ919243
17949	denovo30262	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17950	denovo30372	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17951	denovo30376	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17952	denovo30377	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17953	denovo30378	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17954	denovo30388	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17955	denovo30397	98.94	0	0	3	283	1388	C3k_AY589737
17956	denovo304	98.94	0	0	3	283	1388	C42_AY258487
17957	denovo30408	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17958	denovo30409	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17959	denovo30443	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17960	denovo30453	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17961	denovo30484	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17962	denovo30505	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243
17963	denovo30526	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17964	denovo30591	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17965	denovo30620	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17966	denovo30621	98.94	0	0	3	283	1388	C3k_AY589737
17967	denovo30637	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17968	denovo30691	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17969	denovo30693	98.94	0	0	3	283	1388	C3k_AY589737
17970	denovo30699	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17971	denovo30744	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17972	denovo30747	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17973	denovo30755	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1060_DQ480600;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
17974	denovo30766	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17975	denovo30785	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17976	denovo3083	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17977	denovo30837	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17978	denovo30914	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17979	denovo30961	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17980	denovo30975	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17981	denovo31018	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17982	denovo31027	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17983	denovo31045	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17984	denovo31060	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17985	denovo31064	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17986	denovo31172	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17987	denovo31193	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17988	denovo31260	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17989	denovo31266	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17990	denovo31308	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17991	denovo31352	98.94	0	0	3	283	1388	C3a_AF499790
17992	denovo31358	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17993	denovo31405	98.94	0	0	3	283	1388	C1p_GU907652;C1.v1a_FJ919243
17994	denovo31414	98.94	0	0	3	283	1388	C15_AY239369
17995	denovo31500	98.94	0	0	3	283	1388	C3k_AY589737
17996	denovo31508	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17997	denovo31536	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243;C1197_EU099814
17998	denovo31555	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
17999	denovo31588	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18000	denovo31618	98.94	0	0	3	283	1388	C3.10_FJ461505
18001	denovo31647	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18002	denovo31651	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1002_DQ838544;C1.v1a_FJ919243
18003	denovo31669	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1206_EU074965;C1p_GU907652;C1.v1a_FJ919243
18004	denovo31706	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18005	denovo31711	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18006	denovo31720	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18007	denovo31743	98.94	0	0	3	283	1388	C131_JF320826;C3a_AF499790
18008	denovo31747	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18009	denovo31762	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18010	denovo31768	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18011	denovo31771	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18012	denovo31778	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18013	denovo31805	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18014	denovo31825	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18015	denovo31833	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18016	denovo31842	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18017	denovo3185	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18018	denovo31922	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18019	denovo31936	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1085_AY624605;C1.v1a_FJ919243
18020	denovo31941	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1010_DQ480607
18021	denovo31971	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C3.7_FJ461502;C1p_GU907652;C1.v1a_FJ919243
18022	denovo32010	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18023	denovo32023	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18024	denovo32028	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18025	denovo32034	98.94	0	0	3	283	1388	C3k_AY589737
18026	denovo32050	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18027	denovo32056	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18028	denovo32069	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18029	denovo32079	98.94	0	0	3	283	1388	C1232_EU118163
18030	denovo32088	98.94	0	0	3	283	1388	C3_AB778606
18031	denovo32107	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18032	denovo32134	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18033	denovo32176	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18034	denovo32177	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18035	denovo32194	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18036	denovo32202	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1070_DQ335349;C1.6_FJ461493;C1p_GU907652;C1.v1a_FJ919243
18037	denovo32219	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18038	denovo32223	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18039	denovo32236	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18040	denovo32254	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243;C1190_EU099841
18041	denovo32287	98.94	0	0	3	283	1388	C54a_AY765406
18042	denovo32305	98.94	0	0	3	283	1388	C15_AY239369
18043	denovo32337	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18044	denovo32374	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18045	denovo32377	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18046	denovo32395	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18047	denovo32435	98.94	0	0	3	283	1388	C3k_AY589737
18048	denovo32443	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18049	denovo32472	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18050	denovo3249	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18051	denovo32500	98.94	0	0	3	283	1388	C3k_AY589737
18052	denovo3253	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18053	denovo32556	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18054	denovo32681	98.94	0	0	3	283	1388	C3k_AY589737
18055	denovo32682	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18056	denovo32773	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18057	denovo32774	98.94	0	0	3	283	1388	C3a_AF499790
18058	denovo32781	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18059	denovo32810	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18060	denovo32839	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18061	denovo3285	98.94	0	0	3	283	1388	C1085_AY624605;C3k_AY589737
18062	denovo32858	98.94	0	0	3	283	1388	C3_AB778606;C1.v1a_FJ919243;C3j_AY239366
18063	denovo32878	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1020_DQ335392;C1p_GU907652;C1.v1a_FJ919243
18064	denovo32916	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18065	denovo32930	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C50_AY589755;C1232_EU118163;C1060_DQ480600;C1p_GU907652;C1085_AY624605
18066	denovo33009	98.94	0	0	3	283	1388	C1002_DQ838544
18067	denovo33050	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18068	denovo33090	98.94	0	0	3	283	1388	C3_AB778606
18069	denovo3312	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1f_AY258490;C1.v1a_FJ919243
18070	denovo33147	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18071	denovo33153	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
18072	denovo33155	98.94	0	0	3	283	1388	C15_AY239369
